time,acc_x,acc_y,acc_z,roll,pitch,yaw
2021-09-28 21:54:43.610028,-0.0361328125,-0.0732421875,0.9609375,-4.2022705078125,2.4884033203125,-78.4368896484375
2021-09-28 21:54:43.615849,-0.037109375,-0.07568359375,0.9599609375,-4.0869140625,2.3345947265625,-78.3544921875
2021-09-28 21:54:43.625243,-0.03564453125,-0.07958984375,0.958984375,-3.9715576171875,2.17529296875,-78.2720947265625
2021-09-28 21:54:43.635194,-0.0361328125,-0.08056640625,0.96630859375,-3.8671875,2.010498046875,-78.189697265625
2021-09-28 21:54:43.645073,-0.0322265625,-0.07958984375,0.970703125,-3.768310546875,1.845703125,-78.11279296875
2021-09-28 21:54:43.654972,-0.02880859375,-0.07568359375,0.97509765625,-3.6749267578125,1.6754150390625,-78.035888671875
2021-09-28 21:54:43.665126,-0.02685546875,-0.07177734375,0.98095703125,-3.592529296875,1.505126953125,-77.9644775390625
2021-09-28 21:54:43.675082,-0.02685546875,-0.06787109375,0.97900390625,-3.526611328125,1.34033203125,-77.8985595703125
2021-09-28 21:54:43.684995,-0.02392578125,-0.06982421875,0.98291015625,-3.4716796875,1.175537109375,-77.8326416015625
2021-09-28 21:54:43.694913,-0.02587890625,-0.080078125,0.9814453125,-3.4442138671875,1.021728515625,-77.7777099609375
2021-09-28 21:54:43.704788,-0.0263671875,-0.0908203125,0.984375,-3.427734375,0.8734130859375,-77.7227783203125
2021-09-28 21:54:43.714748,-0.0283203125,-0.0927734375,0.9873046875,-3.4222412109375,0.736083984375,-77.67333984375
2021-09-28 21:54:43.725041,-0.029296875,-0.0859375,0.9931640625,-3.4222412109375,0.615234375,-77.62939453125
2021-09-28 21:54:43.734841,-0.02685546875,-0.0810546875,0.9990234375,-3.438720703125,0.4998779296875,-77.5909423828125
2021-09-28 21:54:43.744789,-0.02734375,-0.07861328125,1.0009765625,-3.460693359375,0.4010009765625,-77.5634765625
2021-09-28 21:54:43.754629,-0.02197265625,-0.07373046875,0.99462890625,-3.49365234375,0.3076171875,-77.54150390625
2021-09-28 21:54:43.764754,-0.01708984375,-0.06884765625,0.99560546875,-3.5430908203125,0.230712890625,-77.530517578125
