time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,roll,pitch,yaw
2021-09-18 19:08:28.681401,0.9638671875,-0.0205078125,0.25341796875,0.0,0.0,0.0,-4.5428466796875,-75.3387451171875,-11.2115478515625
2021-09-18 19:08:28.691140,0.96484375,-0.0205078125,0.25341796875,0.0,0.0,0.0,-4.5428466796875,-75.3387451171875,-11.2115478515625
2021-09-18 19:08:28.701244,0.96630859375,-0.02197265625,0.25048828125,0.0,0.0,0.0,-4.54833984375,-75.3387451171875,-11.2115478515625
2021-09-18 19:08:28.711088,0.9658203125,-0.01904296875,0.25,0.0,0.0,0.0,-4.54833984375,-75.3387451171875,-11.2115478515625
2021-09-18 19:08:28.721004,0.9658203125,-0.02001953125,0.25341796875,0.0,0.0,0.0,-4.54833984375,-75.3387451171875,-11.2115478515625
2021-09-18 19:08:28.731021,0.96435546875,-0.02001953125,0.2548828125,0.0,0.0,0.0,-4.54833984375,-75.3387451171875,-11.2115478515625
2021-09-18 19:08:28.741069,0.96533203125,-0.0205078125,0.25537109375,0.0,0.0,0.0,-4.54833984375,-75.3387451171875,-11.2115478515625
2021-09-18 19:08:28.750997,0.96435546875,-0.01806640625,0.25439453125,0.0,0.0,0.0,-4.5428466796875,-75.333251953125,-11.2115478515625
2021-09-18 19:08:28.760884,0.96533203125,-0.01806640625,0.2529296875,0.0,0.0,0.0,-4.537353515625,-75.333251953125,-11.2115478515625
2021-09-18 19:08:28.770847,0.96435546875,-0.02001953125,0.25341796875,0.0,0.0,0.0,-4.537353515625,-75.333251953125,-11.2115478515625
2021-09-18 19:08:28.780970,0.96484375,-0.0205078125,0.251953125,0.0,0.0,0.0,-4.537353515625,-75.333251953125,-11.2115478515625
2021-09-18 19:08:28.790841,0.96630859375,-0.021484375,0.2529296875,0.0,0.0,0.0,-4.5428466796875,-75.333251953125,-11.2115478515625
2021-09-18 19:08:28.800748,0.96630859375,-0.02099609375,0.25244140625,0.0,0.0,0.0,-4.5428466796875,-75.333251953125,-11.2115478515625
2021-09-18 19:08:28.811713,0.966796875,-0.02197265625,0.25146484375,0.0,0.0,0.0,-4.54833984375,-75.3387451171875,-11.2115478515625
2021-09-18 19:08:28.820796,0.96533203125,-0.02001953125,0.251953125,0.0,0.0,0.0,-4.54833984375,-75.3387451171875,-11.2115478515625
2021-09-18 19:08:28.830722,0.96630859375,-0.0205078125,0.2509765625,0.0,0.0,0.0,-4.54833984375,-75.3387451171875,-11.2115478515625
2021-09-18 19:08:28.840617,0.96533203125,-0.02001953125,0.25048828125,0.0,0.0,0.0,-4.54833984375,-75.3387451171875,-11.2115478515625
2021-09-18 19:08:28.850517,0.96728515625,-0.0205078125,0.25146484375,0.0,0.0,0.0,-4.54833984375,-75.3387451171875,-11.2115478515625
2021-09-18 19:08:28.860600,0.96630859375,-0.02099609375,0.2529296875,0.0,0.0,0.0,-4.5538330078125,-75.3387451171875,-11.2115478515625
2021-09-18 19:08:28.870713,0.96630859375,-0.02001953125,0.25390625,0.0,0.0,0.0,-4.5538330078125,-75.3387451171875,-11.2115478515625
2021-09-18 19:08:28.880475,0.96337890625,-0.01953125,0.25439453125,0.0,0.0,0.0,-4.54833984375,-75.3387451171875,-11.2115478515625
2021-09-18 19:08:28.890418,0.9638671875,-0.01806640625,0.25537109375,0.0,0.0,0.0,-4.5428466796875,-75.333251953125,-11.2115478515625
2021-09-18 19:08:28.900498,0.96484375,-0.02294921875,0.2548828125,0.0,0.0,0.0,-4.5538330078125,-75.333251953125,-11.2115478515625
2021-09-18 19:08:28.910410,0.96435546875,-0.0224609375,0.25390625,0.0,0.0,0.0,-4.5538330078125,-75.333251953125,-11.2115478515625
2021-09-18 19:08:28.920329,0.9638671875,-0.0205078125,0.25146484375,0.0,0.0,0.0,-4.559326171875,-75.333251953125,-11.2115478515625
2021-09-18 19:08:28.930506,0.96533203125,-0.02099609375,0.25439453125,0.0,0.0,0.0,-4.559326171875,-75.333251953125,-11.2115478515625
2021-09-18 19:08:28.940401,0.96630859375,-0.01953125,0.2529296875,0.0,0.0,0.0,-4.559326171875,-75.333251953125,-11.2115478515625
2021-09-18 19:08:28.950300,0.966796875,-0.0205078125,0.2548828125,0.0,0.0,0.0,-4.559326171875,-75.333251953125,-11.2115478515625
2021-09-18 19:08:28.960203,0.9677734375,-0.02197265625,0.2529296875,0.0,0.0,0.0,-4.559326171875,-75.333251953125,-11.2115478515625
2021-09-18 19:08:28.970303,0.96728515625,-0.01904296875,0.2548828125,0.0,0.0,0.0,-4.559326171875,-75.333251953125,-11.2115478515625
2021-09-18 19:08:28.980318,0.9658203125,-0.02001953125,0.25390625,0.0,0.0,0.0,-4.559326171875,-75.333251953125,-11.2115478515625
2021-09-18 19:08:28.990188,0.96728515625,-0.01904296875,0.2529296875,0.0,0.0,0.0,-4.5538330078125,-75.333251953125,-11.2115478515625
2021-09-18 19:08:29.000054,0.96630859375,-0.02001953125,0.25244140625,0.0,0.0,0.0,-4.5538330078125,-75.333251953125,-11.2115478515625
2021-09-18 19:08:29.010123,0.96435546875,-0.02001953125,0.2548828125,0.0,0.0,0.0,-4.5538330078125,-75.333251953125,-11.2115478515625
2021-09-18 19:08:29.020082,0.96435546875,-0.01953125,0.2529296875,0.0,0.0,0.0,-4.5538330078125,-75.3277587890625,-11.2115478515625
2021-09-18 19:08:29.029957,0.96533203125,-0.01806640625,0.2548828125,0.0,0.0,0.0,-4.54833984375,-75.3277587890625,-11.2115478515625
2021-09-18 19:08:29.040346,0.9658203125,-0.02001953125,0.25341796875,0.0,0.0,0.0,-4.54833984375,-75.3277587890625,-11.2115478515625
2021-09-18 19:08:29.049968,0.9677734375,-0.0205078125,0.25439453125,0.0,0.0,0.0,-4.54833984375,-75.3277587890625,-11.2115478515625
2021-09-18 19:08:29.059917,0.9677734375,-0.02197265625,0.25439453125,0.0,0.0,0.0,-4.5538330078125,-75.3277587890625,-11.2115478515625
2021-09-18 19:08:29.069817,0.96630859375,-0.021484375,0.25341796875,0.0,0.0,0.0,-4.5538330078125,-75.3277587890625,-11.2115478515625
2021-09-18 19:08:29.079738,0.96533203125,-0.01953125,0.25439453125,0.0,0.0,0.0,-4.5538330078125,-75.3277587890625,-11.2115478515625
2021-09-18 19:08:29.089881,0.96533203125,-0.01806640625,0.2509765625,0.0,0.0,0.0,-4.54833984375,-75.3277587890625,-11.2115478515625
2021-09-18 19:08:29.099777,0.9658203125,-0.01953125,0.25341796875,0.0,0.0,0.0,-4.54833984375,-75.3277587890625,-11.2115478515625
2021-09-18 19:08:29.109694,0.9658203125,-0.0205078125,0.25341796875,0.0,0.0,0.0,-4.54833984375,-75.3277587890625,-11.2115478515625
2021-09-18 19:08:29.119636,0.96484375,-0.0205078125,0.25244140625,0.0,0.0,0.0,-4.54833984375,-75.3277587890625,-11.2115478515625
2021-09-18 19:08:29.129729,0.966796875,-0.02197265625,0.25341796875,0.0,0.0,0.0,-4.5538330078125,-75.3277587890625,-11.2115478515625
2021-09-18 19:08:29.139600,0.96728515625,-0.02099609375,0.2548828125,0.0,0.0,0.0,-4.5538330078125,-75.3277587890625,-11.2115478515625
2021-09-18 19:08:29.149581,0.966796875,-0.01953125,0.25537109375,0.0,0.0,0.0,-4.5538330078125,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.159477,0.966796875,-0.0234375,0.2548828125,0.0,0.0,0.0,-4.559326171875,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.169552,0.9658203125,-0.0205078125,0.2529296875,0.0,0.0,0.0,-4.559326171875,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.179532,0.96630859375,-0.01904296875,0.2548828125,0.0,0.0,0.0,-4.559326171875,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.189427,0.96728515625,-0.02001953125,0.25341796875,0.0,0.0,0.0,-4.559326171875,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.199529,0.96630859375,-0.01953125,0.25146484375,0.0,0.0,0.0,-4.5538330078125,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.209424,0.966796875,-0.01953125,0.251953125,0.0,0.0,0.0,-4.5538330078125,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.219341,0.96533203125,-0.02099609375,0.25244140625,0.0,0.0,0.0,-4.559326171875,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.229321,0.96484375,-0.0205078125,0.25341796875,0.0,0.0,0.0,-4.559326171875,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.239366,0.96533203125,-0.02001953125,0.25341796875,0.0,0.0,0.0,-4.559326171875,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.249390,0.96484375,-0.02001953125,0.25537109375,0.0,0.0,0.0,-4.559326171875,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.259208,0.9658203125,-0.01953125,0.255859375,0.0,0.0,0.0,-4.5538330078125,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.269140,0.96728515625,-0.02099609375,0.25244140625,0.0,0.0,0.0,-4.559326171875,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.279216,0.96630859375,-0.021484375,0.2529296875,0.0,0.0,0.0,-4.559326171875,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.289091,0.96533203125,-0.01953125,0.2529296875,0.0,0.0,0.0,-4.559326171875,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.299062,0.96435546875,-0.01806640625,0.25390625,0.0,0.0,0.0,-4.5538330078125,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.309984,0.96533203125,-0.0185546875,0.25244140625,0.0,0.0,0.0,-4.54833984375,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.319052,0.96728515625,-0.021484375,0.25341796875,0.0,0.0,0.0,-4.5538330078125,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.328955,0.9658203125,-0.01953125,0.25390625,0.0,0.0,0.0,-4.5538330078125,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.338851,0.9658203125,-0.0205078125,0.2548828125,0.0,0.0,0.0,-4.5538330078125,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.348788,0.96484375,-0.021484375,0.25341796875,0.0,0.0,0.0,-4.5538330078125,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.358919,0.9658203125,-0.0205078125,0.25390625,0.0,0.0,0.0,-4.5538330078125,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.368918,0.96630859375,-0.02001953125,0.25439453125,0.0,0.0,0.0,-4.5538330078125,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.378748,0.96484375,-0.0205078125,0.25634765625,0.0,0.0,0.0,-4.5538330078125,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.388796,0.966796875,-0.02001953125,0.2529296875,0.0,0.0,0.0,-4.5538330078125,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.398753,0.96533203125,-0.01953125,0.25439453125,0.0,0.0,0.0,-4.5538330078125,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.408662,0.96484375,-0.0205078125,0.25244140625,0.0,0.0,0.0,-4.5538330078125,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.418590,0.966796875,-0.01904296875,0.2529296875,0.0,0.0,0.0,-4.5538330078125,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.428719,0.96728515625,-0.01806640625,0.25341796875,0.0,0.0,0.0,-4.54833984375,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.438548,0.96630859375,-0.021484375,0.25341796875,0.0,0.0,0.0,-4.54833984375,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.448465,0.96484375,-0.0205078125,0.25244140625,0.0,0.0,0.0,-4.54833984375,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.458478,0.96533203125,-0.02001953125,0.2509765625,0.0,0.0,0.0,-4.54833984375,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.468519,0.966796875,-0.02001953125,0.25341796875,0.0,0.0,0.0,-4.54833984375,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.478526,0.96630859375,-0.0205078125,0.25390625,0.0,0.0,0.0,-4.54833984375,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.488352,0.9658203125,-0.01953125,0.25390625,0.0,0.0,0.0,-4.54833984375,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.498422,0.96533203125,-0.0185546875,0.255859375,0.0,0.0,0.0,-4.5428466796875,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.508298,0.96875,-0.01953125,0.25390625,0.0,0.0,0.0,-4.5428466796875,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.518270,0.9658203125,-0.02001953125,0.24853515625,0.0,0.0,0.0,-4.5428466796875,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.528191,0.966796875,-0.021484375,0.25146484375,0.0,0.0,0.0,-4.54833984375,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.538343,0.96728515625,-0.02001953125,0.25537109375,0.0,0.0,0.0,-4.54833984375,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.548203,0.9658203125,-0.02099609375,0.251953125,0.0,0.0,0.0,-4.54833984375,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.558101,0.9638671875,-0.0185546875,0.25341796875,0.0,0.0,0.0,-4.5428466796875,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.568182,0.96435546875,-0.01904296875,0.25244140625,0.0,0.0,0.0,-4.5428466796875,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.578122,0.9658203125,-0.0185546875,0.2529296875,0.0,0.0,0.0,-4.537353515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.588078,0.96533203125,-0.01806640625,0.25439453125,0.0,0.0,0.0,-4.537353515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.597960,0.96630859375,-0.0185546875,0.251953125,0.0,0.0,0.0,-4.5318603515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.607904,0.96826171875,-0.01953125,0.2529296875,0.0,0.0,0.0,-4.5318603515625,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.617908,0.96728515625,-0.01904296875,0.25390625,0.0,0.0,0.0,-4.5263671875,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.627877,0.96435546875,-0.01904296875,0.25390625,0.0,0.0,0.0,-4.5263671875,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.637837,0.9658203125,-0.01953125,0.25390625,0.0,0.0,0.0,-4.5263671875,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.647777,0.966796875,-0.021484375,0.25244140625,0.0,0.0,0.0,-4.5263671875,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.657815,0.96630859375,-0.0224609375,0.25390625,0.0,0.0,0.0,-4.5318603515625,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.667741,0.96484375,-0.02099609375,0.25537109375,0.0,0.0,0.0,-4.5318603515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.677657,0.96728515625,-0.0205078125,0.255859375,0.0,0.0,0.0,-4.537353515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.687765,0.96630859375,-0.0205078125,0.25341796875,0.0,0.0,0.0,-4.537353515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.697777,0.96435546875,-0.0205078125,0.25439453125,0.0,0.0,0.0,-4.537353515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.707627,0.9658203125,-0.0205078125,0.25146484375,0.0,0.0,0.0,-4.537353515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.717508,0.96435546875,-0.021484375,0.25341796875,0.0,0.0,0.0,-4.5428466796875,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.727579,0.96533203125,-0.01904296875,0.25439453125,0.0,0.0,0.0,-4.537353515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.737508,0.9658203125,-0.02197265625,0.25244140625,0.0,0.0,0.0,-4.5428466796875,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.747409,0.966796875,-0.0205078125,0.255859375,0.0,0.0,0.0,-4.5428466796875,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.757514,0.9658203125,-0.02001953125,0.25439453125,0.0,0.0,0.0,-4.5428466796875,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.767470,0.9658203125,-0.0205078125,0.25390625,0.0,0.0,0.0,-4.5428466796875,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.777348,0.96484375,-0.021484375,0.25537109375,0.0,0.0,0.0,-4.54833984375,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.787261,0.9658203125,-0.02001953125,0.25390625,0.0,0.0,0.0,-4.5428466796875,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.797147,0.96630859375,-0.01904296875,0.25439453125,0.0,0.0,0.0,-4.5428466796875,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.808217,0.9658203125,-0.02001953125,0.2529296875,0.0,0.0,0.0,-4.5428466796875,-75.311279296875,-11.2115478515625
2021-09-18 19:08:29.817255,0.9658203125,-0.01953125,0.25341796875,0.0,0.0,0.0,-4.5428466796875,-75.311279296875,-11.2115478515625
2021-09-18 19:08:29.827127,0.9658203125,-0.0185546875,0.25439453125,0.0,0.0,0.0,-4.537353515625,-75.311279296875,-11.2115478515625
2021-09-18 19:08:29.837016,0.9658203125,-0.01953125,0.25537109375,0.0,0.0,0.0,-4.537353515625,-75.311279296875,-11.2115478515625
2021-09-18 19:08:29.847099,0.96435546875,-0.0205078125,0.25537109375,0.0,0.0,0.0,-4.537353515625,-75.311279296875,-11.2115478515625
2021-09-18 19:08:29.857000,0.966796875,-0.02099609375,0.25146484375,0.0,0.0,0.0,-4.537353515625,-75.311279296875,-11.2115478515625
2021-09-18 19:08:29.867038,0.9658203125,-0.021484375,0.25341796875,0.0,0.0,0.0,-4.5428466796875,-75.311279296875,-11.2115478515625
2021-09-18 19:08:29.877042,0.96484375,-0.0224609375,0.25244140625,0.0,0.0,0.0,-4.54833984375,-75.311279296875,-11.2115478515625
2021-09-18 19:08:29.886956,0.96533203125,-0.021484375,0.251953125,0.0,0.0,0.0,-4.54833984375,-75.311279296875,-11.2115478515625
2021-09-18 19:08:29.896871,0.9658203125,-0.0205078125,0.251953125,0.0,0.0,0.0,-4.5538330078125,-75.311279296875,-11.2115478515625
2021-09-18 19:08:29.906935,0.96484375,-0.01953125,0.25,0.0,0.0,0.0,-4.54833984375,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.916928,0.966796875,-0.02001953125,0.2509765625,0.0,0.0,0.0,-4.54833984375,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.927030,0.9658203125,-0.01953125,0.25390625,0.0,0.0,0.0,-4.54833984375,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.936837,0.96484375,-0.01953125,0.25244140625,0.0,0.0,0.0,-4.54833984375,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.946913,0.9658203125,-0.02001953125,0.2509765625,0.0,0.0,0.0,-4.54833984375,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.956777,0.9677734375,-0.01806640625,0.25146484375,0.0,0.0,0.0,-4.5428466796875,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.966658,0.96533203125,-0.01708984375,0.2529296875,0.0,0.0,0.0,-4.537353515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.976579,0.9638671875,-0.01904296875,0.25,0.0,0.0,0.0,-4.537353515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:29.986649,0.96533203125,-0.01953125,0.251953125,0.0,0.0,0.0,-4.5318603515625,-75.322265625,-11.2115478515625
2021-09-18 19:08:29.996764,0.9658203125,-0.02001953125,0.25146484375,0.0,0.0,0.0,-4.5318603515625,-75.322265625,-11.2115478515625
2021-09-18 19:08:30.006574,0.9638671875,-0.0205078125,0.255859375,0.0,0.0,0.0,-4.5318603515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:30.016434,0.96484375,-0.02001953125,0.2529296875,0.0,0.0,0.0,-4.5318603515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:30.026496,0.9658203125,-0.01806640625,0.25537109375,0.0,0.0,0.0,-4.5318603515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:30.036413,0.96630859375,-0.0185546875,0.2529296875,0.0,0.0,0.0,-4.5263671875,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:30.046375,0.9658203125,-0.02099609375,0.25341796875,0.0,0.0,0.0,-4.5263671875,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:30.056369,0.96533203125,-0.02099609375,0.25439453125,0.0,0.0,0.0,-4.5318603515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:30.066409,0.96826171875,-0.0205078125,0.25439453125,0.0,0.0,0.0,-4.5318603515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:30.076324,0.96728515625,-0.02197265625,0.25439453125,0.0,0.0,0.0,-4.5318603515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:30.086183,0.96533203125,-0.0205078125,0.25390625,0.0,0.0,0.0,-4.537353515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:30.096288,0.96728515625,-0.01904296875,0.25439453125,0.0,0.0,0.0,-4.5318603515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:30.106291,0.96630859375,-0.01953125,0.2548828125,0.0,0.0,0.0,-4.5318603515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:30.116180,0.96630859375,-0.02099609375,0.25244140625,0.0,0.0,0.0,-4.5318603515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:30.126099,0.966796875,-0.02001953125,0.24951171875,0.0,0.0,0.0,-4.5318603515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:30.136022,0.9658203125,-0.01904296875,0.251953125,0.0,0.0,0.0,-4.5318603515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:30.146050,0.966796875,-0.02099609375,0.2548828125,0.0,0.0,0.0,-4.5318603515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:30.156039,0.966796875,-0.01953125,0.25537109375,0.0,0.0,0.0,-4.5318603515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:30.165965,0.966796875,-0.01953125,0.25146484375,0.0,0.0,0.0,-4.5318603515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:30.176018,0.96484375,-0.02099609375,0.25146484375,0.0,0.0,0.0,-4.5318603515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:30.185905,0.966796875,-0.021484375,0.2509765625,0.0,0.0,0.0,-4.537353515625,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:30.195841,0.966796875,-0.021484375,0.251953125,0.0,0.0,0.0,-4.5428466796875,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:30.205760,0.96728515625,-0.021484375,0.25341796875,0.0,0.0,0.0,-4.5428466796875,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:30.215847,0.96728515625,-0.021484375,0.25341796875,0.0,0.0,0.0,-4.54833984375,-75.3167724609375,-11.2115478515625
2021-09-18 19:08:30.225889,0.96630859375,-0.02294921875,0.2509765625,0.0,0.0,0.0,-4.5538330078125,-75.322265625,-11.2115478515625
2021-09-18 19:08:30.235716,0.966796875,-0.0205078125,0.25146484375,0.0,0.0,0.0,-4.5538330078125,-75.322265625,-11.2115478515625
2021-09-18 19:08:30.245790,0.96630859375,-0.02001953125,0.2529296875,0.0,0.0,0.0,-4.5538330078125,-75.322265625,-11.2115478515625
2021-09-18 19:08:30.255695,0.96728515625,-0.01904296875,0.25341796875,0.0,0.0,0.0,-4.5538330078125,-75.322265625,-11.2115478515625
2021-09-18 19:08:30.265659,0.966796875,-0.02099609375,0.2529296875,0.0,0.0,0.0,-4.5538330078125,-75.322265625,-11.2115478515625
2021-09-18 19:08:30.275625,0.966796875,-0.01904296875,0.25146484375,0.0,0.0,0.0,-4.54833984375,-75.322265625,-11.2115478515625
