time,acc_x,acc_y,acc_z,roll,pitch,yaw
2021-09-22 21:07:02.024472,-0.06396484375,0.17333984375,0.96240234375,10.6622314453125,4.1253662109375,5.460205078125
2021-09-22 21:07:02.030177,-0.0615234375,0.173828125,0.96337890625,10.6622314453125,4.1473388671875,5.460205078125
2021-09-22 21:07:02.040050,-0.06298828125,0.1748046875,0.96484375,10.667724609375,4.163818359375,5.4547119140625
2021-09-22 21:07:02.050084,-0.0625,0.17626953125,0.96337890625,10.6732177734375,4.185791015625,5.4547119140625
2021-09-22 21:07:02.059996,-0.06298828125,0.17822265625,0.95947265625,10.6842041015625,4.2022705078125,5.4437255859375
2021-09-22 21:07:02.070008,-0.0634765625,0.18310546875,0.95947265625,10.70068359375,4.21875,5.438232421875
2021-09-22 21:07:02.079838,-0.05859375,0.18603515625,0.96240234375,10.711669921875,4.2352294921875,5.42724609375
2021-09-22 21:07:02.089924,-0.05810546875,0.18994140625,0.9638671875,10.7171630859375,4.2462158203125,5.4217529296875
2021-09-22 21:07:02.100027,-0.060546875,0.1923828125,0.96630859375,10.7171630859375,4.2626953125,5.4107666015625
2021-09-22 21:07:02.110553,-0.06201171875,0.18994140625,0.96875,10.7061767578125,4.2791748046875,5.3997802734375
2021-09-22 21:07:02.119693,-0.0654296875,0.1953125,0.97314453125,10.689697265625,4.3011474609375,5.38330078125
2021-09-22 21:07:02.129569,-0.0673828125,0.1982421875,0.97216796875,10.6622314453125,4.317626953125,5.361328125
2021-09-22 21:07:02.139834,-0.072265625,0.20068359375,0.97705078125,10.6292724609375,4.339599609375,5.3338623046875
2021-09-22 21:07:02.149688,-0.076171875,0.20361328125,0.98291015625,10.601806640625,4.3670654296875,5.29541015625
2021-09-22 21:07:02.159527,-0.08203125,0.20263671875,0.9833984375,10.56884765625,4.4000244140625,5.240478515625
2021-09-22 21:07:02.169845,-0.08349609375,0.19775390625,0.98828125,10.535888671875,4.4329833984375,5.1800537109375
2021-09-22 21:07:02.179584,-0.08251953125,0.19287109375,0.9873046875,10.5029296875,4.4659423828125,5.1031494140625
2021-09-22 21:07:02.189470,-0.08203125,0.18701171875,0.990234375,10.4754638671875,4.50439453125,5.020751953125
2021-09-22 21:07:02.199379,-0.08056640625,0.18798828125,0.99072265625,10.447998046875,4.5428466796875,4.932861328125
2021-09-22 21:07:02.209714,-0.0791015625,0.18896484375,0.99072265625,10.4315185546875,4.581298828125,4.8394775390625
2021-09-22 21:07:02.219458,-0.07861328125,0.1904296875,0.98779296875,10.4205322265625,4.6197509765625,4.7515869140625
2021-09-22 21:07:02.229337,-0.0791015625,0.1923828125,0.9833984375,10.4205322265625,4.658203125,4.669189453125
2021-09-22 21:07:02.239478,-0.0810546875,0.1943359375,0.982421875,10.4205322265625,4.7021484375,4.59228515625
2021-09-22 21:07:02.249438,-0.0830078125,0.19140625,0.9794921875,10.426025390625,4.7515869140625,4.5318603515625
2021-09-22 21:07:02.259292,-0.083984375,0.1904296875,0.9755859375,10.43701171875,4.801025390625,4.4769287109375
2021-09-22 21:07:02.269240,-0.083984375,0.1953125,0.9716796875,10.4534912109375,4.85595703125,4.4384765625
2021-09-22 21:07:02.279091,-0.08740234375,0.1953125,0.97119140625,10.4754638671875,4.910888671875,4.4110107421875
2021-09-22 21:07:02.289201,-0.08984375,0.193359375,0.970703125,10.5029296875,4.9713134765625,4.4000244140625
2021-09-22 21:07:02.299326,-0.09619140625,0.1923828125,0.9716796875,10.5303955078125,5.0372314453125,4.4000244140625
2021-09-22 21:07:02.309080,-0.10205078125,0.189453125,0.9697265625,10.5633544921875,5.1031494140625,4.4110107421875
2021-09-22 21:07:02.318967,-0.107421875,0.18798828125,0.97216796875,10.5908203125,5.1800537109375,4.4219970703125
2021-09-22 21:07:02.329054,-0.11181640625,0.18896484375,0.96875,10.6182861328125,5.25146484375,4.4439697265625
2021-09-22 21:07:02.338961,-0.1162109375,0.18701171875,0.966796875,10.645751953125,5.328369140625,4.4659423828125
2021-09-22 21:07:02.349074,-0.1171875,0.185546875,0.9677734375,10.667724609375,5.4052734375,4.4879150390625
2021-09-22 21:07:02.359013,-0.1171875,0.18310546875,0.97314453125,10.6842041015625,5.4766845703125,4.50439453125
2021-09-22 21:07:02.368919,-0.119140625,0.1845703125,0.970703125,10.7061767578125,5.548095703125,4.5208740234375
2021-09-22 21:07:02.378854,-0.11865234375,0.18408203125,0.96923828125,10.72265625,5.614013671875,4.5318603515625
2021-09-22 21:07:02.388743,-0.12109375,0.1845703125,0.96728515625,10.733642578125,5.679931640625,4.5428466796875
2021-09-22 21:07:02.398779,-0.12353515625,0.1875,0.96533203125,10.7501220703125,5.7403564453125,4.54833984375
2021-09-22 21:07:02.408816,-0.1220703125,0.18505859375,0.9609375,10.7611083984375,5.80078125,4.5538330078125
2021-09-22 21:07:02.418717,-0.1240234375,0.18408203125,0.96337890625,10.7666015625,5.855712890625,4.5538330078125
2021-09-22 21:07:02.428627,-0.12451171875,0.18212890625,0.9580078125,10.7720947265625,5.91064453125,4.559326171875
2021-09-22 21:07:02.438651,-0.12451171875,0.18212890625,0.95751953125,10.7830810546875,5.9600830078125,4.559326171875
2021-09-22 21:07:02.448671,-0.1220703125,0.1826171875,0.955078125,10.78857421875,6.0040283203125,4.559326171875
2021-09-22 21:07:02.458551,-0.12255859375,0.1826171875,0.95703125,10.78857421875,6.0479736328125,4.5648193359375
2021-09-22 21:07:02.468639,-0.11962890625,0.18359375,0.96240234375,10.78857421875,6.08642578125,4.5703125
